,COF,COF,COF,COF,COF,COF,BBT,BBT,BBT,BBT,BBT,BBT,STI,STI,STI,STI,STI,STI,PRU,PRU,PRU,PRU,PRU,PRU,BAC,BAC,BAC,BAC,BAC,BAC,USB,USB,USB,USB,USB,USB,JPM,JPM,JPM,JPM,JPM,JPM,PNC,PNC,PNC,PNC,PNC,PNC,C,C,C,C,C,C,KEY,KEY,KEY,KEY,KEY,KEY,MS,MS,MS,MS,MS,MS,AXP,AXP,AXP,AXP,AXP,AXP,WFC,WFC,WFC,WFC,WFC,WFC,SCHW,SCHW,SCHW,SCHW,SCHW,SCHW,GS,GS,GS,GS,GS,GS
,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume,Open,High,Low,Close,Adj Close,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008-09-02 00:00:00,45.470001220703125,45.86000061035156,43.79999923706055,44.91999816894531,34.98882293701172,7912200,,,,,,,,,,,,,75.5199966430664,78.66000366210938,75.5199966430664,77.44000244140625,44.67140579223633,5781100,32.72999954223633,33.13999938964844,32.060001373291016,32.630001068115234,25.531291961669922,70626400,32.43000030517578,32.720001220703125,31.84000015258789,32.369998931884766,21.174291610717773,22808800,39.560001373291016,40.02000045776367,38.5,38.9900016784668,26.480594635009766,33267600,72.83999633789062,73.95999908447266,72.44999694824219,73.44000244140625,49.11703109741211,2963700,196.3000030517578,198.1999969482422,188.8000030517578,191.10000610351562,148.92825317382812,7979090,12.550000190734863,12.989999771118164,12.380000114440918,12.600000381469727,8.322880744934082,9035400,41.959999084472656,43.02000045776367,40.529998779296875,41.29999923706055,30.12640953063965,16819100,40.75,41.779998779296875,39.79999923706055,40.630001068115234,31.773921966552734,11079600,31.219999313354492,31.690000534057617,30.709999084472656,31.209999084472656,20.8724422454834,37648600,24.299999237060547,24.889999389648438,23.700000762939453,24.18000030517578,19.99749183654785,10358500,167.5,168.91000366210938,162.6999969482422,165.32000732421875,129.48306274414062,8212100
2008-09-03 00:00:00,44.939998626708984,45.88999938964844,44.41999816894531,45.65999984741211,35.565216064453125,8823900,,,,,,,,,,,,,77.79000091552734,79.97000122070312,76.18000030517578,79.5,45.85973358154297,6598900,32.209999084472656,32.9900016784668,31.549999237060547,32.959999084472656,26.305452346801758,71778400,32.119998931884766,33.0,31.899999618530273,32.95000076293945,21.553691864013672,21928100,38.90999984741211,39.75,38.439998626708984,39.709999084472656,26.969573974609375,28787600,73.12999725341797,74.26000213623047,72.29000091552734,74.12000274658203,49.571800231933594,3308000,191.1999969482422,196.60000610351562,187.6999969482422,196.10000610351562,152.8248291015625,6362760,12.600000381469727,12.829999923706055,12.270000457763672,12.710000038146973,8.395539283752441,8803000,41.06999969482422,42.279998779296875,40.72999954223633,42.16999816894531,30.761030197143555,12350700,40.5,41.0,39.79999923706055,40.90999984741211,31.992881774902344,11751500,31.1200008392334,31.389999389648438,30.579999923706055,31.010000228881836,20.738683700561523,38035000,24.290000915527344,24.399999618530273,23.790000915527344,24.209999084472656,20.022296905517578,9923400,163.97000122070312,167.9199981689453,162.02999877929688,167.61000061035156,131.27664184570312,6673500
2008-09-04 00:00:00,44.400001525878906,45.040000915527344,43.209999084472656,43.33000183105469,33.750343322753906,12457400,,,,,,,,,,,,,79.30999755859375,79.30999755859375,76.69999694824219,76.95999908447266,44.394535064697266,4909000,32.58000183105469,32.79999923706055,30.5,30.600000381469727,24.421926498413086,70001300,32.599998474121094,33.0,31.56999969482422,31.649999618530273,20.70332145690918,22731200,39.29999923706055,39.779998779296875,37.83000183105469,37.90999984741211,25.74708366394043,41510300,73.88999938964844,74.16000366210938,72.63999938964844,72.75,48.65554428100586,4540600,193.0,194.6999969482422,182.10000610351562,183.0,142.61566162109375,8057360,12.649999618530273,12.710000038146973,11.829999923706055,11.920000076293945,7.873706340789795,7138600,41.400001525878906,42.369998931884766,39.95000076293945,40.34000015258789,29.426132202148438,18916200,40.0,40.099998474121094,38.33000183105469,38.75,30.303699493408203,18672300,30.559999465942383,30.950000762939453,29.56999969482422,29.670000076293945,19.842531204223633,46546500,24.049999237060547,24.270000457763672,23.270000457763672,23.559999465942383,19.48472785949707,13673300,166.14999389648438,167.5,160.0,160.89999389648438,126.02118682861328,7788700
2008-09-05 00:00:00,42.099998474121094,44.88999938964844,42.02000045776367,44.709999084472656,34.825252532958984,10750100,,,,,,,,,,,,,76.19000244140625,78.73999786376953,75.0199966430664,78.73999786376953,45.42131805419922,4699400,30.079999923706055,32.290000915527344,29.81999969482422,32.22999954223633,25.722835540771484,85388200,31.309999465942383,32.869998931884766,30.969999313354492,32.7400016784668,21.416322708129883,22487800,37.5,39.75,37.349998474121094,39.599998474121094,26.89487648010254,42100300,72.13999938964844,74.55999755859375,71.0999984741211,74.29000091552734,49.685523986816406,5003100,180.5,191.8000030517578,179.3000030517578,190.6999969482422,148.61648559570312,8401440,11.84000015258789,13.0,11.6899995803833,12.970000267028809,8.567280769348145,11896300,39.540000915527344,41.5099983215332,39.540000915527344,41.36000061035156,30.17017936706543,16761700,38.20000076293945,39.470001220703125,37.720001220703125,39.400001525878906,30.81201934814453,14005000,29.56999969482422,31.34000015258789,28.790000915527344,31.200000762939453,20.86575698852539,52598700,23.15999984741211,24.1200008392334,22.989999771118164,24.09000015258789,19.923051834106445,11896100,157.77000427246094,163.7100067138672,157.72000122070312,163.24000549316406,127.85392761230469,7539000
2008-09-08 00:00:00,47.84000015258789,48.72999954223633,45.310001373291016,48.72999954223633,37.95646286010742,21244900,,,,,,,,,,,,,84.44000244140625,87.20999908447266,82.13999938964844,84.91999816894531,48.98625946044922,10161800,35.2599983215332,35.70000076293945,33.45000076293945,34.72999954223633,27.718093872070312,164205500,33.5,34.150001525878906,32.4900016784668,33.939998626708984,22.201284408569336,38026900,42.38999938964844,43.65999984741211,40.0,41.54999923706055,28.21923065185547,85629900,76.63999938964844,77.93000030517578,74.20999908447266,76.77999877929688,51.35084533691406,8462800,208.39999389648438,209.5,195.0,203.1999969482422,158.35801696777344,17043010,14.210000038146973,14.329999923706055,12.9399995803833,13.739999771118164,9.075901985168457,17566800,44.2400016784668,44.5,41.650001525878906,43.27000045776367,31.563434600830078,26428700,41.290000915527344,41.79999923706055,39.5,40.52000045776367,31.687889099121094,24921400,33.2400016784668,33.959999084472656,31.829999923706055,33.560001373291016,22.444059371948242,97528900,25.010000228881836,25.219999313354492,24.100000381469727,25.219999313354492,20.857595443725586,20867000,171.0,172.4499969482422,162.50999450683594,169.72999572753906,132.93704223632812,14981500
2008-09-09 00:00:00,47.9900016784668,49.08000183105469,45.36000061035156,45.5,35.44059753417969,22166800,,,,,,,,,,,,,84.4000015258789,85.5,79.76000213623047,79.80000305175781,46.03278350830078,8494300,34.29999923706055,35.099998474121094,32.29999923706055,32.52000045776367,25.954280853271484,107012300,33.34000015258789,33.84000015258789,31.350000381469727,32.060001373291016,20.971519470214844,42337300,40.810001373291016,41.939998626708984,39.45000076293945,39.470001220703125,26.806577682495117,56435300,75.83000183105469,76.86000061035156,72.79000091552734,72.8499984741211,48.722415924072266,5910000,200.1999969482422,203.8000030517578,188.10000610351562,188.8000030517578,147.1357421875,11634880,13.520000457763672,14.039999961853027,13.119999885559082,13.149999618530273,8.686180114746094,14573500,42.61000061035156,43.20000076293945,40.060001373291016,40.400001525878906,29.46990966796875,27418000,40.36000061035156,40.849998474121094,38.130001068115234,38.2400016784668,29.90486717224121,16838700,33.06999969482422,33.75,31.15999984741211,31.170000076293945,20.84568214416504,68945200,25.200000762939453,25.200000762939453,23.440000534057617,23.489999771118164,19.426837921142578,21642900,167.3000030517578,168.3800048828125,160.5,161.6699981689453,126.6242446899414,12437500
2008-09-10 00:00:00,46.029998779296875,46.97999954223633,45.20000076293945,45.58000183105469,35.502891540527344,14315000,,,,,,,,,,,,,80.12999725341797,81.88999938964844,78.13999938964844,79.77999877929688,46.0212287902832,5304800,32.970001220703125,33.36000061035156,31.200000762939453,32.400001525878906,25.85851287841797,88138200,32.0099983215332,32.779998779296875,30.520000457763672,31.850000381469727,20.834148406982422,25024800,39.9900016784668,40.439998626708984,38.790000915527344,39.400001525878906,26.759044647216797,46100400,71.66000366210938,73.20999908447266,69.7699966430664,70.86000061035156,47.39150619506836,6896900,191.60000610351562,192.39999389648438,181.8000030517578,186.8000030517578,145.57720947265625,9026060,13.350000381469727,13.399999618530273,11.960000038146973,12.5600004196167,8.296456336975098,14691200,40.11000061035156,40.540000915527344,38.08000183105469,38.91999816894531,28.390310287475586,24490000,38.790000915527344,39.459999084472656,37.68000030517578,38.15999984741211,29.842294692993164,13703200,31.5,32.5,30.100000381469727,31.700000762939453,21.200145721435547,57747600,23.780000686645508,24.3700008392334,23.190000534057617,23.790000915527344,19.67495346069336,16016700,159.89999389648438,161.0,155.72999572753906,157.58999633789062,123.42872619628906,12939000
2008-09-11 00:00:00,43.95000076293945,47.09000015258789,43.709999084472656,46.34000015258789,36.094879150390625,17254700,,,,,,,,,,,,,79.0199966430664,82.5,77.1500015258789,82.26000213623047,47.45182800292969,6106900,30.959999084472656,33.22999954223633,30.3700008392334,33.060001373291016,26.385269165039062,93465600,30.90999984741211,33.66999816894531,30.56999969482422,33.63999938964844,22.005043029785156,30864900,38.25,41.689998626708984,37.91999816894531,41.650001525878906,28.287153244018555,57012300,69.05999755859375,73.29000091552734,68.66000366210938,73.0199966430664,48.83612060546875,6446700,178.39999389648438,186.8000030517578,176.3000030517578,186.10000610351562,145.0316162109375,13396690,12.0,12.869999885559082,11.960000038146973,12.800000190734863,8.454985618591309,9004000,35.91999816894531,39.560001373291016,35.630001068115234,38.709999084472656,28.23712730407715,36335100,37.459999084472656,38.900001525878906,36.939998626708984,38.7599983215332,30.311519622802734,19227400,30.700000762939453,33.939998626708984,30.520000457763672,33.849998474121094,22.638002395629883,76365300,23.3799991607666,24.540000915527344,23.139999389648438,24.5,20.262134552001953,14919000,151.36000061035156,159.4199981689453,149.8699951171875,157.02999877929688,122.9901351928711,20752800
